comment_text,labels
"""""""Undoubtedly it will be found at the end of the day that drugs featured in her death as they did in the death of poor Daniel""""

Scott Fri, Feb. 09, 2007

Break-In

Please take notice that less than 24 hours after Anna Nicole's death, Anna Nicole's house was broken into and all of her personal items were stolen.

""""Despite an existing injunction from the Bahamas Supreme Court enjoining G. BEN THOMPSON and his agents from entering the property that was clearly posted on all entrances, persons purporting to act on Mr. Thompson's behalf, including STANCIL [FORD] SHELLY, and others believed to be GINA SHELLY, GAITHER BEN THOMPSON II, MELANIE THOMPSON, and TRACY FERGUSON [Anna Nicole's former lawyer], entered the house without consent and then the locks were changed. Certain of these individuals were also observed removing numerous items from the premises.

""""Upon becoming aware of these activities, lawyers representing Anna Nicole's interests obtained another injunction from the Bahamas Supreme Court, and subsequently reacquired possession of [the house] with the aid of the Bahamas Royal Police Force.

""""When Howard Stern returned to the house a day later, he learned that ALL of Anna Nicole's personal items had been stolen. These items included computers, external hard drives, mini-DV tapes, and DVDs containing all of Anna Nicole's personal digital photos and digital home videos, many of which are extraordinarily personal in nature, and a DVD of Anna Nicole's most recent movie 'Illegal Aliens' that has yet to be released in theatres. All of Anna Nicole's personal documents were also stolen, including confidential contracts, banking information, attorney-client privileged documents, and Dannielynn's birth certificate. Even paintings hanging in the nursery that Anna Nicole had painted for Dannielynn were stolen.

""""Howard Stern also found a piece of paper pinned to a lamp with the names and phone numbers of Gina and Ford Shelly, and Melanie and Gaither Ben Thompson, II.

""""Lawyers representing Anna Nicole's interests are currently working with authorities in the Bahamas and the United States to prosecute all culpable individuals to the fullest extent of the law, to prevent the dissemination of any illegally obtained material, and to secure the return of all of the stolen items.

""""Any individual, firm or entity that uses, reproduces and/or otherwise disseminates any item of personal property of Anna Nicole and/or her estate without the prior written consent of Ron Rale will be held liable to the fullest extent of the law.""""

""",0
"Very disappointed  at User_talk:RexxS#Thank_you, to treat me like this, and very disappointed from en:wiki overall.",0
"""
 Hello, M. Balzat9, and Welcome to Wikipedia! Thank you for your contributions to this free encyclopedia. If you decide that you need help, check out Getting Help below, ask me on my talk page, or place  on your talk page and ask your question there. Please remember to sign your name on talk pages by using four tildes (~~~~) or by clicking  if shown; this will automatically produce your username and the date. Also, please do your best to always fill in the edit summary field with your edits. Below are some useful links to facilitate your involvement. Happy editing!   
|}""",0
"Unless you can find a direct link to the games in a reference, I wouldn't mention it.",0
People don't want to take this to the talk page. That's what I have asked for. I started a section and everything. What's your reason for not discussing the content on the talk page?,0
"""

Eliminating geometrical and physical optics
You wrote above: """"When describing redshift mechanisms we need to eliminate geometrical and physical optics"""". I note that you've included the Wolf effect which is consistent with your statement.
The article on the Wolf effect includes reliable sources stating that the Wolf effect is a redshift mechanism.
Can you provide a source that indciates that the Wolf effect should be excluded as you stated (I understand that many books might not include it for whatever reason, but this is not the same as excluding it)  
Or how about a source excluding """"physical optics"""" from redshift mechanism?  """,0
"BOW BEFORE SAXON FOOLS!! 

Australia, in 2007 you know who to vote for.

But why vote Saxon?

Well let's say he can fix all of our problems
-Japanese whaling (By destroying the whole of Japan)
-Global Warming (through Genocide which means less drivers)
-Iraq War (By including all terrorist as the 1/3 of the population to be decimated)
-Crappy Politicians (by gassing them, Hitler-style)
-Pollution (everytime you drop a butt, the Toclafanes kill a kitten...I mean human)
-Overcrowding in Prisons (Capital punishment via Toclafanes)
-Energy wasting (Death by Toclafanes to all people who spend 10 Hours a day on the internet)
-The Avatar Shipping War (simple threaten the writers of Avatar with death by Toclafanes)
And I'm sure you would like this one
-Wikipedia 'vandals (I'm sure you get the drill by now)

So on election day Australia, make your vote count. Put a big X in the box for Mr Saxon.",1
"""

Not enough in-line citations
Perhaps you might like to comment on my stance over here?  

 re:Image:AnotherVersionofthePast.jpg 

I saw your post to ^demon regarding this image. I cannot undelete the image because of WP:FUC #3.b. The image has not been reduced in size. I also believe it fails #2 in that it directly competes with the commercial opportunities of the copyright holder. #8 is also jumping out at me, because the summarized text in the article serves the same purpose as the image. There is not critical commentary about the design of the sight or visual representation of the image in the article Chronology of the Year Zero alternate reality game. Therefore, the exact image you uploaded isn't appropriate for use on wikipedia, and a cropped or reduced size image may theoretically be appropriate, but in the proposed article would just be decorative (and against out non-free content policy). Sorry, but I hope this explanation helps.- [talk] 
Thanks very much for the reply.  I understand your Fair-Use concerns, and hopefully I can address all of them.
FUC 3.b - Agreed.  If the image is undeleted I'd be happy to reduce it's size and upload the smaller version, but I can't really do that (download the high resolution version) until it is undeleted.
FUC #2 - There are no commercial opportunities at stake here.  Because of the odd nature of the website, as part of an alternate reality game, the only logical copyright holder would be either Nine Inch Nails, 42 Entertainment, or Interscope records.  No one is making any money off of these websites: in fact, they officially have absolutely no connection to any company, not even to the album (Year Zero (album)) that it is parallel to.  Reznor himself has stated the ARG is NOT a promotional device.  (see Year Zero (alternate reality game) for more info on that)
FUC #8 - Although the dates themselves are similar, the text is not.  The whole point of the originating website, Another Version of the Past is that there are multiple perspectives of past events.  The text in the WP article is a dry, point-for-point account: """"neutral"""" if you will.  The two versions of the time line presented on the website represent both extremes of the fictional issues at hand: pro-American, pro-government, etc and on the other hand extremist, rebellious, reformatory, etc.  The image provides the user an opportunity to see the POV/agendas at work and compare it to what actually happened.  For example the New Orleans floods are described as a """"Faith-based disaster"""" on one hand, and """"Why Bother with New Orleans?"""" on the other.  
I still believe the image wouldn't be appropriate here. The site the image came from is copyrighted, and was used to promote the album (for the record company executives), regardless what Reznor said, so FUC#2 still concerns me, and I'm not convinced of FUC#8 either. We can simply quote snippets of text without showing it if we want to discuss how the timeline is presented. We'd need to discuss visual aspects of how things look in order to show an image, IMO. I have asked another admin who is more versed in image policy to comment here, so be patient for a 2nd opinion. Thanks for your reply.- [talk] 

Greetings. I was asked to comment here. This image is essentially text, with decorative flourishes. As such, I don't see how  it could pass WP:NFCC#8, which requires that a non-free image provide encyclopedic information beyond what text alone could convey. I don't believe that the text alone, quoted, would be less informative than the image. (And I think that much text, quoted verbatim, would be a copyright violation, which is another indicator that this image isn't allowed.) All the best, –  (talk) (random) 
Ok, fair enough.  I know better than to argue with two admins. =)  Thanks for taking the time to review the case.  

 Lightning Bolt discog 

I'm not trying to kill you;) It just looks like an unneccessary article to me. In my opinion, their discog isn't so cumbersome that it can't fit in their main article. If you disagree, fine, I'm not that worried about.  
Totally fine. I don't feel anywhere near strongly enough to care that much. Good luck on it, cheers! [[User:Mur",0
"She was already sworn in. I'm pretty sure you misunderstood as she was supposed to be sworn in at 12:30 p.m. today, but was delayed a little bit by Rudd's address and Gillard's press conference. -",0
"Sue, do take symbolic action as soon as u read my above message as it is totally unacceptable. Best regards. Bye, till tomorrow.",0
"""

 A barnstar for you! 

  The Original Barnstar .   """,0
"how aobut this:

 The Muslim community of the Indo-Pakistan subcontinent, 610-1947; a brief historical analysis. by Ishtiaq Husain Qureshi

 History of the Jats. by Ram Sarup Joon

 Sindhi culture by Upendra Thakur

 An advanced history of India. by Ramesh Chandra Majumdar;  Hemchandra Raychaudhuri;  Kalikinkar Datta

All the books I cited can be found in a good library.",0
"""
Generally, older versions of Microsoft software do not contain any form of product activation. I believe that all of the products that you have listed do not require activation. I hope this is of help to you. — '''''' (reply here) """,0
"Finding whats new in 'missing geocoordinate categories' 

I've been working my way through Category:London articles missing geocoordinate data adding coordinates. Is there a way of seeing which articles have been added when its been updated? Thx in advance -",0
"The Malvern Water cure
For what it's worth, I concur that the Malvern Water article benefitted from the exercise. To me, the best indicator that (User:Jerem43 was acting in good faith on 12 November 2009, with the Talk:Malvern Water#Advertising tag was that it was Jerem43 who removed it following Gyro's efforts. I came to that article late, so wasn't caught up in the earlier argy-bargy (so to speak). But I see that since the efforts surrounding that period, both the article and its discussion page have settled down completely. 

There certainly was quite a bit of reference to the Malvern Water article in our discussions. Mostly this was to contrast two referencing styles and layouts. One 'exemplified' by Malvern Water, and one 'exemplified' by Shakespeare. Mind you, the William Penn article might benefit from the latter style (but not necessarily). I counted 74 individual page citations for Hans Fantel's 1974 book - nearly double that of Schoenbaum (1987) in Shakespeare.

The above discussions highlight another thing which the Malvern Water article exemplifies. How one can sometimes find the solution in the problem. The problem being the criticism, and the solution in this case being to take it in good faith, and see what transpires - in this case an improvement. Of course, this might not always be the outcome. But assuming criticism as being in good faith generally raises the chances of a favourable outcome. Not everyone knows how to constructively criticise - we typically learn that through experience, if we're lucky (in my own life, I'd have handled many past situations differently in light of what I now know). And by acting as if the criticism or editing changes are in good faith, if perchance they are maliciously based, that will become so self-evident that it's impossible for any reasonable person to miss. Even then, what may have started out as malicious may resolve favourably if the other editor gets a kind response. A funny old world indeed, what with that and the irony that the Malvern Water cure still seems to be working its magic!   Wotnow",0
